time;PC1;PC2;PC3;sum
2,7;0,026586375654786828;0,008470200684529609;0,04385806235937845;0,07891463869869489
2,71;0,028589447726320154;0,011142747721465817;0,04296704020601369;0,08269923565379966
2,72;0,029816742866225737;0,010266494047642004;0,04257855703371157;0,0826617939475793
2,73;0,0302138062377074;0,008388587790360185;0,047034135179269215;0,0856365292073368
2,74;0,03167370931785396;0,004743427133208132;0,04933709150020356;0,08575422795126565
2,75;0,03269585501900404;0,00155656031856789;0,05460602447589606;0,088858439813468
2,76;0,031294943078356965;0,0017046140131227075;0,052537446766640745;0,08553700385812041
2,77;0,03175517082414916;0,0015196233636961974;0,05169557824810649;0,08497037243595185
2,78;0,030627655038767056;0,00022945822913652468;0,05063709361690158;0,08149420688480516
2,79;0,030048402114298975;0,00037736315604355603;0,051229546958057655;0,08165531222840018
2,8;0,028660970442206127;0,0006029895964736009;0,05078585845145763;0,08004981849013736
2,81;0,025412257496209793;0,0014764227495936378;0,04696649423607806;0,07385517448188149
2,82;0,026208660433911773;0,003830634695275256;0,04563004307043574;0,07566933819962277
2,83;0,019775896064313864;0,0018767278896205891;0,03784745326478774;0,0595000772187222
2,84;0,020306126419947768;0,0034926456204276944;0,04556121739959727;0,06935998943997274
2,85;0,011582350777222307;0,0056548866427917465;0,032232533994752816;0,04946977141476687
2,86;0,011883491946450801;0,009572240584207272;0,028325578817196582;0,049781311347854657
2,87;0,008087360410034149;0,01446987261503163;0,011411886228771822;0,0339691192538376
2,88;0,007917776225141717;0,02275889648528647;0,00649313146968967;0,03716980418011786
2,89;0,008613767264356828;0,020485820821491158;0,00972301222948414;0,03882260031533212
2,9;0,006992424910423136;0,011900215557591068;0,009257525188105416;0,02815016565611962
2,91;0,007679205865497493;0,008952687739552503;0,01289348543235083;0,02952537903740083
2,92;0,006429264306138245;0,004437239365658779;0,013679139737369924;0,02454564340916695
2,93;0,006654374202020644;0,005610396883955477;0,012481127523675962;0,02474589860965208
2,94;0,005108401068636123;0,005622843401375188;0,007139767100234289;0,0178710115702456
2,95;0,007774969039595734;0,007431072901327951;0,009400382837243216;0,0246064247781669
2,96;0,014923065855295223;0,011568645983360357;0,023249651639058556;0,049741363477714136
2,97;0,014870110099493933;0,01556656471039734;0,028544253212904797;0,05898092802279607
2,98;0,012733911706853805;0,023492309269101112;0,019380086675093763;0,05560630765104868
2,99;0,01038474922123769;0,02234436047862736;0,012468981513943342;0,04519809121380839
3,0;0,01130596644318494;0,01878619233254939;0,02019976738837089;0,05029192616410522
3,01;0,01607325819564182;0,023793125610724906;0,02287708945303784;0,06274347325940458
3,02;0,019111916795104666;0,022002172268903483;0,012361471278997942;0,053475560343006094
3,03;0,020192182991590958;0,01731555605558114;0,004110261936916103;0,0416180009840882
3,04;0,020780247565503486;0,01931700927148861;0,01004014359105552;0,05013740042804762
3,05;0,021378455026479767;0,021963977405775097;0,017695264755954187;0,06103769718820905
3,06;0,02117464395769495;0,0199785754875484;0,019158440473631577;0,060311659918874924
3,07;0,02083474493991479;0,017465010430399025;0,020218585444218114;0,05851834081453193
3,08;0,022107998255027735;0,016876693445245054;0,023992317884168456;0,06297700958444125
3,09;0,02267188165391432;0,017258825318310425;0,02585308296819569;0,06578378994042043
3,1;0,0234462207193586;0,018071497571814844;0,026714494724263304;0,06823221301543675
3,11;0,023081597560162977;0,01883392903859865;0,027578681963663764;0,0694942085624254
3,12;0,018221040989276523;0,016160168788882923;0,021403227298817256;0,05578443707697671
3,13;0,01865543850096422;0,017101001485740022;0,0201090025861977;0,05586544257290195
3,14;0,02026025390116288;0,021198939298827133;0,01892630402754785;0,06038549722753787
3,15;0,02164310976891728;0,024346322288143686;0,02084899163572405;0,06683842369278502
3,16;0,02309767646152441;0,024177172291106087;0,022770662754718247;0,07004551150734874
3,17;0,02301949942902645;0,020974045935430233;0,02078036414887101;0,06477390951332769
3,18;0,02382641659915695;0,023067567367137082;0,02018949064550349;0,06708347461179752
3,19;0,02483958841726956;0,02569974772164558;0,023518345611330725;0,07405768175024585
3,2;0,026886079933613853;0,02505509877745552;0,02566345731160306;0,07760463602267244
3,21;0,02801657079784597;0,02293180558942151;0,024384179161547653;0,07533255554881514
3,22;0,006385944442574134;0,007807330478785799;0,005308083561831244;0,019501358483191174
3,23;0,007076686832057174;0,010613539064716926;0,00821032102481365;0,02590054692158775
3,24;0,0061171538230689665;0,020025384353011794;0,007023303036311895;0,033165841212392654
3,25;0,004277137550081179;0,02998164225864279;0,005542202341100932;0,0398009821498249
3,26;0,004090867194783754;0,02400636672092524;0,007678644556481974;0,03577587847219097
3,27;0,006850980688831048;0,029494420247900888;0,007449296270439235;0,04379469720717117
3,28;0,011384709201336843;0,03681378721788294;0,0014939001668468233;0,049692396586066605
3,29;0,01565247834096642;0,04392761223149609;0,0066398094771728915;0,0662199000496354
3,3;0,014026808893048295;0,0403668726028147;0,0047276798730138845;0,05912136136887688
3,31;0,011708748431463325;0,03612009132561228;0,0034473949216988087;0,051276234678774416
3,32;0,01108541282054352;0,037858759920954325;0,0027002076710992444;0,051644380412597085
3,33;0,010776805091492246;0,03942347249914531;0,0005828318458616895;0,050783109436499246
3,34;0,011595093169466757;0,03481485460737163;0,00944615666449302;0,05585610444133141
3,35;0,014317586605563799;0,026410426824750113;0,020664870515930935;0,06139288394624484
3,36;0,017497985420617045;0,028176505786902766;0,01319669383469466;0,058871185042214474
3,37;0,019870257493001336;0,036255702244926545;0,0033071699732618396;0,05943312971118972
3,38;0,020986983574223524;0,04004496113116127;0,005743836385303715;0,06677578109068852
3,39;0,020392269872488926;0,03856255728769049;0,007290708191036989;0,0662455353512164
3,4;0,014028952385552426;0,03770222722358765;0,004462367745090366;0,05619354735423045
3,41;0,005726946565528944;0,0278939994492738;0,006373491743725985;0,039994437758528734
3,42;0,006650398415695083;0,02894623266386243;0,005672263702365191;0,0412688947819227
3,43;0,011202577393781893;0,03272513007752716;0,0013189538457857274;0,04524666131709479
3,44;0,016087375635347113;0,03753624155010735;0,008477682360997616;0,06210129954645207
3,45;0,0192661065607457;0,04177872845985956;0,011314209725478802;0,07235904474608407
3,46;0,019503009573706303;0,04038853317663824;0,010928474928430458;0,070820017678775
3,47;0,019198947686578764;0,03764996380792967;0,010110884359164823;0,06695979585367326
3,48;0,019311496902182795;0,03502535595565483;0,009698237075084614;0,06403508993292224
3,49;0,020229492948392377;0,03401714819359292;0,012038682528957352;0,06628532367094264
3,5;0,020601381355956214;0,03351857546490854;0,014601923746450635;0,06872188056731539
3,51;0,017039727306337;0,030783779079372454;0,012014289128596959;0,05983779551430641
3,52;0,00890124825672598;0,022274366584981494;0,0021814526368884495;0,033357067478595924
3,53;0,007263632229127893;0,021742680643020783;0,0005615779312759454;0,02956789080342462
3,54;0,010042298116253753;0,029560982563932893;0,0018122591369597151;0,041415539817146366
3,55;0,01281925956341262;0,030248708835539696;0,002785959785962082;0,0458539281849144
3,56;0,016935466308808964;0,03277953933718936;0,00825225447160448;0,05796726011760281
3,57;0,020765614053643137;0,03532483527839099;0,013554229912957391;0,06964467924499151
3,58;0,02197317167463231;0,03482768743335253;0,015931030394152227;0,07273188950213706
3,59;0,022665622742216836;0,03475044886745558;0,01628857454405163;0,07370464615372405
3,6;0,021039079171591143;0,031057691903108833;0,014438458016518411;0,06653522909121838
3,61;0,02093803735900591;0,03001563979293958;0,014287131500458995;0,06524080865240448
3,62;0,02117262609869962;0,029299116046672773;0,014694141168487518;0,06516588331385992
3,63;0,021466867295088354;0,028647737082576563;0,01525121601291941;0,06536582039058433
3,64;0,021044020355388854;0,027521224982366848;0,015647272598808666;0,06421251793656438
3,65;0,02134262093859859;0,029382672836499448;0,016943687480965277;0,06766898125606331
3,66;0,02032110945531293;0,032073806750296294;0,015253768084985174;0,0676486842905944
3,67;0,018705267727827875;0,03288457720045188;0,013800698469875559;0,06539054339815531
3,68;0,014177475338086484;0,02839155051665254;0,00562348918079542;0,04819251503553445
3,69;0,010246906917722929;0,02059581242953173;0,004149705984348411;0,03499242533160307
3,7;0,011908195064810178;0,013635633560336534;0,019982865771124236;0,045526694396270946
3,71;0,01592594653493347;0,012018307378824648;0,029443495109795787;0,057387749023553904
3,72;0,019668743516841967;0,016775174148696732;0,013396441874223999;0,0498403595397627
3,73;0,021910870053074214;0,023087539578213145;0,006352206370660477;0,05135061600194783
3,74;0,021873522545586686;0,02285880527846035;0,015594663430661408;0,060326991254708445
3,75;0,02198262550595162;0,021841733164433892;0,01999609601510987;0,06382045468549538
3,76;0,022292199096192223;0,0212124950715751;0,02139080736145511;0,06489550152922244
3,77;0,02336994444034303;0,021249323487154463;0,0205909687978697;0,06521023672536719
3,78;0,023501858704443233;0,021151305333233738;0,02119138464279321;0,06584454868047018
3,79;0,02398031496333109;0,021327460814348123;0,022325590979198544;0,06763336675687776
3,8;0,023382065036750728;0,02119339203064597;0,021526612106034505;0,0661020691734312
3,81;0,0234262313583875;0,021359841409804816;0,0191182228737215;0,06390429564191381
3,82;0,02397466024397039;0,020071734193148293;0,01579993006946492;0,0598463245065836
3,83;0,024285055601382628;0,019096731949163902;0,013257883253758174;0,0566396708043047
3,84;0,024632702068883378;0,02000404225704371;0,014330715663045864;0,058967459988972945
3,85;0,024383471998548362;0,019185904343499614;0,014304883209973786;0,057874259552021766
3,86;0,025327199928809302;0,016484893566575447;0,013499059184846998;0,05531115268023175
3,87;0,02601755745443047;0,016127095154146277;0,014601108734904446;0,056745761343481194
3,88;0,02622271389915535;0,015588493928264873;0,016817350250638224;0,058628558078058446
3,89;0,025866105474418043;0,0133259040510984;0,013478814948023764;0,052670824473540205
3,9;0,02156092500822302;0,012485787752895508;0,008910034115693428;0,04295674687681196
3,91;0,02165390997077575;0,012956189256702288;0,013040384194586118;0,04765048342206416
3,92;0,02279020803035723;0,013337671214830066;0,017952729782591024;0,05408060902777832
3,93;0,023506232972188925;0,013817541150704679;0,02098300814511169;0,05830678226800529
3,94;0,023860868265182134;0,013711363502925657;0,021444168791467138;0,059016400559574925
3,95;0,024113329750035;0,014201362533216208;0,021789401230682768;0,060104093513933976
3,96;0,024578970830264314;0,014334896804169732;0,022219857104159923;0,061133724738593964
3,97;0,02505310586363781;0,013986313732386409;0,02161101018051229;0,06065042977653651
3,98;0,024519120808508328;0,014369701030794733;0,017481538021318813;0,056370359860621874
3,99;0,022674347401760397;0,013467185270483337;0,01349100779719139;0,049632540469435125
4,0;0,022145454362612477;0,014102049806746366;0,01468281874267531;0,05093032291203416
4,01;0,021691785767503892;0,013988556885889594;0,015003000869579883;0,050683343522973365
4,02;0,022591337863154603;0,014896711609788033;0,01745429193848359;0,05494234141142623
4,03;0,023957678606213357;0,014040651669092963;0,01990754219052997;0,05790587246583628
4,04;0,023940593079648666;0,01330655513869196;0,020270667575712335;0,05751781579405296
4,05;0,02501291943097017;0,013336580766927788;0,022301591004367072;0,06065109120226503
4,06;0,02451140613427304;0,012148061614261142;0,0205515726449538;0,05721104039348798
4,07;0,025042388546556257;0,013116632644228602;0,02250724842467541;0,060666269615460275
4,08;0,024251985869637897;0,015063646962676194;0,02076377741681025;0,06007941024912434
4,09;0,021806525203115615;0,01655675863687415;0,017422871912038042;0,055786155752027805
4,1;0,0209228634859484;0,0165445320329887;0,017278444407847735;0,054745839926784834
4,11;0,021161548314306035;0,017147314179787192;0,015725364653943245;0,05403422714803647
4,12;0,02094078375807054;0,01700940661824151;0,013412542615847607;0,05136273299215966
4,13;0,022242608465768105;0,016372734645129745;0,013870034055803717;0,05248537716670157
4,14;0,02249640190452717;0,014532631919160198;0,014881168816319726;0,0519102026400071
4,15;0,023224465034146973;0,011359840437503129;0,01764380754634153;0,05222811301799163
4,16;0,02532955490668995;0,01082115770128387;0,025558545249786117;0,061709257857759936
4,17;0,019162584733905908;0,00872338191087056;0,024236447555391623;0,05212241420016809
4,18;0,01934274459834966;0,013182953508374527;0,021052900501384555;0,05357859860810875
4,19;0,01788617786386164;0,013702210839870565;0,0005260845528013557;0,03211447325653356
4,2;0,018634028974228216;0,014281280911972442;0,008594813453829966;0,041510123340030625
4,21;0,019330201120578906;0,01786367459201051;0,010071549904519087;0,0472654256171085
4,22;0,02138679490611081;0,02204700944396509;0,008395501293617328;0,05182930564369323
4,23;0,023025194052018364;0,020525501364977983;0,0035111482865131612;0,04706184370350951
4,24;0,009713598425596706;0,014708112899965566;0,0041054848321535106;0,028527196157715783
4,25;0,006910593192039213;0,013473746314044816;0,004032207030800601;0,02441654653688463
4,26;0,006703904782466512;0,013190774551120285;0,0031673480561450256;0,023062027389731822
4,27;0,0065217625849869785;0,0130342822400333;0,0025687717897557006;0,02212481661477598
4,28;0,006390295490738999;0,013876638440623838;0,002532062530024756;0,02279899646138759
4,29;0,006592868491416796;0,015153078134518386;0,002879607739638677;0,024625554365573857
4,3;0,007467737635268982;0,01768736825756092;0,0029543756166319703;0,02810948150946187
4,31;0,008335764326904175;0,019670951181137986;0,0021163352561097306;0,03012305076415189
4,32;0,008710786517975426;0,02123705006324208;0,0010442022623748685;0,030992038843592373
4,33;0,008597094636405516;0,022891082594662673;0,0008180933563279866;0,03230627058739618
4,34;0,008390639353507857;0,02542042942511734;0,001144476449561692;0,034955545228186884
4,35;0,007812481868402949;0,024542985346875802;0,0031288073475390474;0,0354842745628178
4,36;0,0077110951130976565;0,023681706990504706;0,0036261698160286616;0,03501897191963102
4,37;0,008802759002664584;0,025665377797764125;0,0023809930976271807;0,03684912989805589
4,38;0,010818354654066562;0,029679175292794298;0,0006866186399795592;0,04118414858684042
4,39;0,013085690765130433;0,03298575472264256;0,0014932069442051778;0,047564652431978174
4,4;0,014949809290609455;0,03485980830983544;0,004070383425486379;0,053880001025931275
4,41;0,016883519457457547;0,03589367527656677;0,005498767357265072;0,058275962091289386
4,42;0,018328177480530443;0,03615952874468637;0,006823914877831337;0,06131162110304815
4,43;0,018191017259394683;0,034253680586454276;0,007716844874602681;0,06016154272045164
4,44;0,018718622312952644;0,035253738135756225;0,005737325753234958;0,05970968620194383
4,45;0,018361245585238703;0,03367767925320348;0,004122888871937095;0,05616181371037928
4,46;0,01858083273304402;0,028191099631926803;0,017515769432043148;0,06428770179701397
4,47;0,012864668206543767;0,021157216671630504;0,014224730594620613;0,048246615472794886
4,48;0,008382101618749409;0,01686983715733036;0,008540956716592007;0,033792895492671775
4,49;0,008146805367256583;0,016472373373140514;0,00959270061190865;0,03421187935230575
4,5;0,007905119861782233;0,021024639751789777;0,009178097313221278;0,03810785692679329
4,51;0,007427695634054739;0,03272395293756688;0,00438079048103848;0,0445324390526601
4,52;0,004967315383125119;0,016867248086286604;0,0022916330337513346;0,024126196503163055
4,53;0,006814345619065624;0,007331461392725824;0,0006328888599414159;0,014778695871732864
4,54;0,011623320475946471;0,003465609461653331;0,0023697340843054737;0,017458664021905275
4,55;0,011349934963332845;0,003929890820516828;0,0055730468177609;0,020852872601610572
4,56;0,010628760131607481;0,006299744136424198;0,007361875773563771;0,02429038004159545
4,57;0,010617098461107326;0,007942926878753774;0,008027600975564798;0,026587626315425897
4,58;0,012829165259315161;0,012091657578758642;0,011174244385094359;0,03609506722316816
4,59;0,016442110073495705;0,01643967862107926;0,01919301734250831;0,05207480603708327
4,6;0,0077851757984439066;0,00634483721590738;0,012523606654966168;0,026653619669317456
4,61;0,00831792581826777;0,006231701054188225;0,007924731654995104;0,0224743585274511
4,62;0,015166447519235354;0,012806070356912239;9,143554229984535e-05;0,02806395341844744
4,63;0,022041077825320082;0,02233531485303895;0,0011419572875777991;0,04551834996593684
4,64;0,02164245837832694;0,025140215366675378;0,006849448306377087;0,053632122051379405
4,65;0,022279967008270157;0,027852079862085394;0,01184788214204601;0,06197992901240156
4,66;0,021658732173662987;0,027889081027319632;0,014316567537746436;0,06386438073872905
4,67;0,021168766727478316;0,027402626039445384;0,014354132062164661;0,06292552482908836
4,68;0,021694786263773917;0,027641061761874877;0,012411870155989657;0,06174771818163845
4,69;0,023186416954288257;0,026943316369392026;0,0010144840071631487;0,051144217330843435
4,7;0,02405813699154586;0,022415119990763087;0,015191590926988078;0,06166484790929702
4,71;0,02551309637875648;0,019987946622923657;0,016452626870358245;0,061953669872038375
4,72;0,02459210609245051;0,022387275108546528;0,004089619245949276;0,05106900044694632
4,73;0,018928520861541735;0,025670249107943445;0,0022803323164263855;0,04687910228591157
4,74;0,01286338001865892;0,0228246834221153;0,0038423767946082826;0,039530440235382505
4,75;0,013044199327560952;0,02306906839719043;0,00016894793947137843;0,03628221566422276
4,76;0,014978638861162389;0,025471879115571;0,0057380167925447;0,04618853476927809
4,77;0,017463152104110306;0,02779172505406659;0,01032155454752959;0,05557643170570649
4,78;0,01963083778978837;0,029160081804985954;0,012511950221814803;0,061302869816589126
4,79;0,019701350235300785;0,026274735383850664;0,011242167593076858;0,05721825321222831
4,8;0,01309723923838581;0,019854438359666996;0,004605671981602524;0,03755734957965533
4,81;0,01181183066508787;0,020184687638585094;0,0038179432622332597;0,035814461565906223
4,82;0,012279243478957487;0,022544172461338885;0,003704668934864664;0,03852808487516104
4,83;0,013099789971005006;0,023696515414746048;0,004161422675333379;0,040957728061084435
4,84;0,01434585476803397;0,02567863455019379;0,004286379091003074;0,04431086840923083
4,85;0,015213910507132727;0,028303868053728597;0,004321195870838275;0,0478389744316996
4,86;0,01743490668280918;0,031240214868310724;0,006600973041299747;0,055276094592419646
4,87;0,019500316998581232;0,03275073508943846;0,008984818368354143;0,06123587045637384
4,88;0,019001523999286157;0,03180754856861258;0,009764803901062899;0,06057387646896164
4,89;0,01613136174816571;0,028150593485055;0,0064031605184188605;0,05068511575163957
4,9;0,015316965646717497;0,03036312637427258;0,0038750402438449327;0,04955513226483501
4,91;0,010018068654050484;0,025899672299204934;0,0020677290157022758;0,03798546996895769
4,92;0,009160298661950641;0,025847575505557864;0,0038819530068754464;0,03888982717438395
4,93;0,010221874878110855;0,02727361835458132;0,0018297181023660806;0,03932521133505826
4,94;0,012685317798944853;0,03045294461128598;9,005053234747848e-05;0,04322831294257831
4,95;0,015441333986534347;0,0335431719453395;0,0017048631738010892;0,05068936910567494
4,96;0,017819341832347325;0,03505299032376266;0,002719978676173754;0,05559231083228374
4,97;0,01937846511038686;0,03420862303474363;0,004264470499911723;0,05785155864504222
4,98;0,020134193474913478;0,03257320296377737;0,005484906680405421;0,058192303119096275
4,99;0,015016167845569417;0,01956460069574602;0,003274292796255367;0,0378550613375708
5,0;0,007979565709562618;0,007366754780300952;0,0015546034061820664;0,016900923896045635
5,01;0,010102911747294404;0,008906156301230296;0,0037013450034874113;0,022710413052012112
5,02;0,021968095155679882;0,02340726633599384;0,012177724016503189;0,05755308550817691
5,03;0,02252713556439851;0,026711942885667694;0,014382744582691617;0,06362182303275782
5,04;0,0234933549412241;0,028414962717401647;0,016801875695980104;0,06871019335460585
5,05;0,023748080829592913;0,027604139046166893;0,018095461765757343;0,06944768164151714
5,06;0,024319339720252176;0,02663513960857454;0,019277518668235318;0,07023199799706203
5,07;0,023631114473834224;0,026218566613203754;0,018923521359641263;0,06877320244667924
5,08;0,02417046294429333;0,026127393536199646;0,019592739576151603;0,06989059605664458
5,09;0,023350403858371917;0,02452676197361626;0,014271277711304936;0,062148443543293116
5,1;0,023228281604602954;0,022312514354479552;0,00824413859735357;0,05378493455643607
5,11;0,02387943208568312;0,01936029705607501;0,005523447555189353;0,048763176696947484
5,12;0,024930689383368256;0,018800349447744044;0,011492278800278184;0,05522331763139049
5,13;0,024819389258682722;0,019434902117392842;0,01626506827515597;0,060519359651231536
5,14;0,023966482105201845;0,020211407997975932;0,016926293819597735;0,061104183922775515
5,15;0,023766643751288806;0,02211851318413941;0,014662872253907458;0,060548029189335675
5,16;0,018855629876690684;0,019469572358186894;0,010888104932887013;0,04921330716776459
5,17;0,017991259907953614;0,014208118024388348;0,04032028863224759;0,07251966656458955
5,18;0,017555275417999356;0,010314486000681196;0,03899348128549032;0,06686324270417088
5,19;0,016670020082499952;0,014019287244790287;0,01588920911748938;0,046578516444779616
5,2;0,015046772711923477;0,02048644208051533;0,0004019052360116301;0,03593512002845044
5,21;0,014683704561907861;0,023653227848360107;0,003139699098891019;0,041476631509158986
5,22;0,01715889586835049;0,027913881372716165;0,0034924341733557755;0,04856521141442243
5,23;0,0016076113536735025;0,0066791462751119085;0,0009616322851245143;0,009248389913909926
5,24;0,0004946239056472239;0,012261635153184921;0,005130868830229028;0,017887127889061175
5,25;0,0003936581577554572;0,025000480314941877;0,0064915712932029825;0,031885709765900314
5,26;0,0038879168718558912;0,026167218618341818;0,007498277961269743;0,037553413451467454
5,27;0,008700135668648221;0,03049931170604558;0,0006877163872865043;0,03988716376198031
5,28;0,014643467180526094;0,04009564139350014;0,006654661002084918;0,061393769576111146
5,29;0,01834209490184994;0,045597941790365186;0,013623907405952063;0,07756394409816719
5,3;0,019322927041737447;0,04611415401234104;0,018116116201142573;0,08355319725522106
5,31;0,020777705312261474;0,04873961083929779;0,01822420975639235;0,08774152590795162
5,32;0,019885857911340787;0,04659144936534981;0,015300773745985242;0,08177808102267584
5,33;0,019317170680100564;0,04439065555566148;0,013140753590351899;0,07684857982611394
5,34;0,019064767542431457;0,04284764894055155;0,01157372996145095;0,07348614644443395
5,35;0,018826236293228063;0,041060491571834154;0,011051638552991284;0,0709383664180535
5,36;0,019340256553512958;0,03991562232124693;0,013802226268499296;0,07305810514325918
5,37;0,020330299165251756;0,039969393390218995;0,016561167537810485;0,07686086009328125
5,38;0,020524524730552468;0,03948060563276085;0,016992050715987146;0,07699718107930047
5,39;0,02085628794103066;0,03883073351721335;0,01686694813178042;0,07655396959002442
5,4;0,02164656542751732;0,036931025560532266;0,016157598116110217;0,0747351891041598
5,41;0,020927590743605232;0,03303063809461255;0,014217546083771437;0,06817577492198922
5,42;0,0204930809214324;0,03183598985771444;0,014451758527319815;0,06678082930646666
5,43;0,019824452054427767;0,03212681575614461;0,015113755870927375;0,06706502368149975
5,44;0,01975641204462369;0,03269510586156891;0,015364783867966622;0,06781630177415922
5,45;0,01953507628620047;0,03336494675174692;0,015126380449683669;0,06802640348763106
5,46;0,019516020121304822;0,03356590849473045;0,014505889247980314;0,06758781786401559
5,47;0,019464571296021627;0,03367634034496964;0,013517233785009268;0,06665814542600054
5,48;0,01987053641839563;0,03408602412377301;0,013682724951011815;0,06763928549318046
5,49;0,020731593439633496;0,033859301025241526;0,013551238116951508;0,06814213258182653
5,5;0,021184673950979466;0,03367647313732824;0,013726013752450392;0,0685871608407581
5,51;0,021731031881804082;0,033559471742158516;0,014345533534402597;0,0696360371583652
5,52;0,022347738321014592;0,034105950290929596;0,014370192670402123;0,07082388128234632
5,53;0,022486701551855774;0,033930028578161055;0,015739168189331236;0,07215589831934807
5,54;0,021527663098103663;0,03314349791185992;0,01704794217486645;0,07171910318483003
